Județ,Localitate,Website,Email,Telefon
CALARASI,VLAD TEPES,https://www.primariavladtepes.ro/,procomunitatevladtepes@gmail.com,728099717
CLUJ,MUNICIPIUL CLUJ-NAPOCA,primariaclujnapoca.ro,N/A,264596030
CLUJ,MUNICIPIUL CAMPIA TURZII,https://campiaturzii.ro/,primaria@campiaturzii.ro,0264368001; 0264368002; 0264368004; 0264366399
CLUJ,MUNICIPIUL DEJ,http://www.primariadej.ro/,primaria@dej.ro,264211790
CLUJ,MUNICIPIUL GHERLA,http://www.gherla.ro/,primarie_gherla@yahoo.com,264241926
CLUJ,MUNICIPIUL TURDA,https://primariaturda.ro/,contact@primariaturda.ro,264313160
CLUJ,ORAS HUEDIN,https://primariahuedin.ro/,secretariat@primariahuedin.ro,264351548
CLUJ,AGHIRESU,https://aghiresu.ro/,aghiresu@yahoo.com,264358001
CLUJ,AITON,http://primariaaiton.ro/,comunaaiton2013@gmail.com,264310400
CLUJ,ALUNIS,http://www.comunaalunis.ro/,primariaaluniscj@yahoo.com,0264263505
CLUJ,APAHIDA,http://www.primaria-apahida.ro/,apahida_cj@primaria-apahida.ro,264231777
CLUJ,ASCHILEU,https://www.comunaaschileu.ro/,contact@comunaaschileu.ro,264286765
CLUJ,BACIU,http://primaria-baciu.ro/,office@primariabaciu.ro,264260314
CLUJ,BAISOARA,https://www.primariabaisoara.ro/,primariabaisoara@yahoo.com,264333660
CLUJ,BELIS,https://primariabelis.ro/,primariabelis@yahoo.com,264334002
CLUJ,BOBALNA,https://www.primariabobilna.ro/,primar@primariabobilna.ro,264355046
CLUJ,BONTIDA,http://comunabontida.ro/,primariabontida@yahoo.com,264262259
CLUJ,BORSA,https://www.primariaborsa.ro/,primariaborsa@yahoo.com,0264355474; 0264355289
CLUJ,BUZA,https://www.primariabuza.ro/,buzaadm@yahoo.com,264219687
CLUJ,CAIANU,http://www.primariacaianu.ro/,primaria_caianu@yahoo.com,264280007
CLUJ,CALARASI,https://primariacalarasi-cluj.ro/,secretariat@primariacalarasi-cluj.ro,264356086
CLUJ,CALATELE,http://www.primariacalatele.ro/,primar@primariacalatele.ro,264352560
CLUJ,CAMARASU,https://www.primariacamarasu.ro/,primaria_camarasu@yahoo.com,264288002
CLUJ,CAPUSU MARE,https://www.primaria-capusumare.ro/,pcapusu@yahoo.com,264350006
CLUJ,CASEIU,https://www.caseiu.ro/,primarcaseiu@yahoo.com,264229101
CLUJ,CATCAU,https://www.primariacatcau.ro/,primariacitcau@yahoo.com,264225101
CLUJ,CATINA,https://www.primariacatina.ro/,primariacatina@yahoo.com,264287618
CLUJ,CEANU MARE,http://www.ceanu-mare.ro/,ceanumare_cj@primariaonline.ro,264367715
CLUJ,CHINTENI,https://www.primariachinteni.ro/,primariachinteni@yahoo.com,264271771
CLUJ,CHIUIESTI,https://primariachiuiesti.ro/,primariachiuiesti@yahoo.com,264225600
CLUJ,CIUCEA,https://primariaciucea.ro/,primaria_ciucea@yahoo.com,264259001
CLUJ,CIURILA,http://primariaciurila.ro/,primaria_ciurila@yahoo.com,364806500
CLUJ,COJOCNA,https://comunacojocna.ro/,admcojocna@yahoo.com,264234075
CLUJ,CORNESTI,http://primariacornesti.ro/ro/,primariacornesti@yahoo.com,264701365
CLUJ,CUZDRIOARA,https://primaria-cuzdrioara.ro/,cuzdrioaraadm@yahoo.com,264219928
CLUJ,DABACA,https://primaria-dabaca.ro/,contact@primaria-dabaca.ro,264355973
CLUJ,FELEACU,http://www.comunafeleacu.ro/,primaria_feleacu@yahoo.com,264237097
CLUJ,FIZESU GHERLII,https://www.fizesu-gherlii.ro/,primariafizesugherlii@gmail.com,0264248102; 0264248001
CLUJ,FLORESTI,https://www.floresticluj.ro/,comunafloresti@floresticluj.ro,264265101
CLUJ,FRATA,https://www.primariafrata.ro/,frata_primarie@yahoo.com,264282498
CLUJ,GARBAU,http://www.primariagarbau.ro/,primaria.garbau@yahoo.com,264283734
CLUJ,GEACA,http://www.primariageaca.ro/,primariageaca@yahoo.com,0264287438; 0264287406
CLUJ,GILAU,https://comunagilau.ro/,primariagilau@yahoo.com,264371646
CLUJ,IARA,http://primariaiara.ro/,primariaiara@yahoo.com,264333247
CLUJ,ICLOD,https://www.primariaiclod.ro/,primaria.iclod@yahoo.com,264263370
CLUJ,IZVORU CRISULUI,http://primariaizvorucrisului.ro/,izvorucrisului@yahoo.com,264257140
CLUJ,JICHISU DE JOS,N/A,primariajichis@gmail.com,264212480
CLUJ,JUCU,http://www.primariajucu.ro/,office@primariajucu.ro,264233084
CLUJ,LUNA,www.primarialuna.ro,primaria_luna@yahoo.com,264368236
CLUJ,MAGURI-RACATAU,https://www.comunamaguriracatau.ro/,primariamaguriracatau@yahoo.com,264334433
CLUJ,MANASTIRENI,https://primariamanastireni.ro/,primariamanastireni@yahoo.com,264375201
CLUJ,MARGAU,N/A,primaria.margau@yahoo.com,371138035
CLUJ,MARISEL,https://www.primariamarisel.ro/,marisel@cj.e-adm.ro,264334161
CLUJ,MICA,http://www.primariamica.ro/,primariamica.mica@email.ro,264226130
CLUJ,MIHAI VITEAZU,https://primariamihaiviteazu.ro/,primaria@primariamihaiviteazu.ro,264329101
CLUJ,MINTIU GHERLII,https://www.mintiu-gherlii.ro/,primariamintiu@gmail.com,264241767
CLUJ,MOCIU,https://www.primariamociu.ro/,office@primariamociu.ro,264235212
CLUJ,MOLDOVENESTI,https://www.primariamoldovenesti.ro/,office@primariamoldovenesti.ro,364801900
CLUJ,NEGRENI,https://www.primarianegreni.ro/,info@primarianegreni.ro,264258223
CLUJ,PALATCA,https://primariapalatca.ro/,primariapalatca@yahoo.com,264276441
CLUJ,PANTICEU,https://www.primaria-panticeu.ro/c,panticeuadm@yahoo.com,264227840
CLUJ,PETRESTII DE JOS,https://petrestiidejos.ro/,petrestiidejos@yahoo.com,264310260
CLUJ,PLOSCOS,http://www.primariaploscos.ro/,ploscos.primaria@yahoo.com,371324975
CLUJ,POIENI,https://www.primariapoieni.ro/,primaria_poienicj@yahoo.com,264255010
CLUJ,RECEA-CRISTUR,https://recea-cristur.ro/,primarierecea@yahoo.com,264227528
CLUJ,RISCA,https://www.primariarisca.ro,info@primariarisca.ro,264375611
CLUJ,SACUIEU,https://www.primariasacuieu.ro/,psacuieu@yahoo.com,264257672
CLUJ,SANCRAIU,http://www.sancraiu.ro/,sancraiu@sancraiu.ro,264257588
CLUJ,SANDULESTI,https://comunasandulesti.ro/,primaria.sandulesti@yahoo.com,264280434
CLUJ,SANMARTIN,https://www.primariasinmartin.ro/,primaria@primariasinmartin.ro,264246694
CLUJ,SANPAUL,http://www.sinpaul.ro/,primaria@sanpaulcluj.ro,264282810
CLUJ,SAVADISLA,https://primariasavadisla.ro/,primsav@yahoo.com,264374275
CLUJ,SIC,http://www.szek-sic.ro/,primariasic@yahoo.com,264228101
CLUJ,SUATU,http://www.comunasuatu.ro/,primariasuatu@yahoo.com,264281574
CLUJ,TAGA,https://www.primariataga.ro/,primariataga@yahoo.com,264248701
CLUJ,TRITENII DE JOS,https://www.primariatriteniidejos.ro/,primaria.triteniidejos@yahoo.com,264285998
CLUJ,TURENI,https://comunatureni.ro,primariatureni@yahoo.com,264310009
CLUJ,UNGURAS,https://www.comunaunguras.ro/,primariacu@yahoo.com,264224650
CLUJ,VAD,https://primariavad.ro/,primariavad@yahoo.com,264225201
CLUJ,VALEA IERII,https://www.primariavaleaierii.ro/,primaria_valea_ierii@yahoo.com,374961930
CLUJ,VIISOARA,https://www.comunaviisoara.ro/,primarie@comunaviisoara.ro,264327560
CLUJ,VULTURENI,http://www.vultureni.ro/,primaria_vultureni@yahoo.com,264271078
CONSTANTA,MUNICIPIUL CONSTANTA,http://www.primaria-constanta.ro/,primarie@primaria-constanta.ro,241488100
CONSTANTA,MUNICIPIUL MANGALIA,https://mangalia.ro/,secretariat@primaria.mangalia.ro,241751060
CONSTANTA,MUNICIPIUL MEDGIDIA,https://primaria-medgidia.ro/,office@primaria-medgidia.ro,241812300
CONSTANTA,ORAS CERNAVODA,http://www.primaria-cernavoda.ro,primaria@cernavoda.ro,241487108
CONSTANTA,ORAS EFORIE,https://www.primariaeforie.ro/,secretariat@primariaeforie.ro,241748633
CONSTANTA,ORAS HARSOVA,https://primaria-harsova.ro,secretariat@primaria-harsova.ro,241870300
CONSTANTA,ORAS MURFATLAR,https://www.primaria-murfatlar.ro/,secretariat@primaria-murfatlar.ro,241234350
CONSTANTA,ORAS NAVODARI,https://www.primaria-navodari.ro/,secretariat@primaria-navodari.ro,241761603
CONSTANTA,ORAS NEGRU VODA,https://primaria-negruvoda.ro/,office@primaria-negruvoda.ro,241780195
CONSTANTA,ORAS OVIDIU,http://www.primariaovidiu.ro/,primariaovidiu@gmail.com,241255340
CONSTANTA,ORAS TECHIRGHIOL,https://www.primariatechirghiol.ro/,apl@primariatechirghiol.ro,241735622
CONSTANTA,23 August,https://primaria23august.ro/,primar@primaria23august.ro,241733018
CONSTANTA,ADAMCLISI,https://primaria-adamclisi.ro/,primariaadamclisi@yahoo.com,241854623
CONSTANTA,AGIGEA,https://www.primaria-agigea.ro/,secretariat@primaria-agigea.ro,241738172
CONSTANTA,ALBESTI,https://comuna-albestict.ro/,primaria_loc.albesti@yahoo.com,241736708
CONSTANTA,ALIMAN,https://www.primaria-aliman.ro/,primaria.aliman@gmail.com,241856207
CONSTANTA,AMZACEA,https://www.primaria-amzacea.ro/,secretariat@primaria-amzacea.ro,241819913
CONSTANTA,ORAS BANEASA,https://primaria-baneasa.ro,secretariat@primaria-baneasa.ro,241850150
CONSTANTA,BARAGANU,https://www.primariabaraganu.ro/,primariabaraganu@yahoo.com,241859252
CONSTANTA,CASTELU,http://www.primariacastelu.ro/,casteluprimariacomunei@yahoo.com,241811831
CONSTANTA,CERCHEZU,https://primariacerchezu.ro/,primariacerchezu@yahoo.com,241780204
CONSTANTA,CHIRNOGENI,https://www.primaria-chirnogeni.ro/,dpo@primaria-chirnogeni.ro,241854305
CONSTANTA,CIOBANU,http://primaria-ciobanu.ro/,primariaciobanu@yahoo.com,241874302
CONSTANTA,CIOCARLIA,http://www.primariaciocirlia.ro/,primarie@primariaciocirlia.ro,241875555
CONSTANTA,COBADIN,http://primariacobadin.ro/,primaria@primariacobadin.ro,241855129
CONSTANTA,COGEALAC,https://www.primariacogealac.ro/,contact@primariacogealac.ro,241769101
CONSTANTA,COMANA,http://www.primaria-comana.ro/,primar@primaria-comana.ro,241859444
CONSTANTA,CORBU,http://primariacorbu.ro/,secretariat@primariacorbu.ro,241765100
CONSTANTA,COSTINESTI,https://primariacostinesti.ro/,secretariat@primariacostinesti.ro,241734342
CONSTANTA,CRUCEA,http://www.crucea.judetul-constanta.ro/,primaria@crucea.judetul-constanta.ro,241874703
CONSTANTA,CUMPANA,https://primaria-cumpana.ro/,secretariat@primaria-cumpana.ro,241730788
CONSTANTA,CUZA VODA,https://www.primariacuzavodact.ro/,primariacuzavoda@gmail.com,241818176
CONSTANTA,DELENI,http://www.primariadeleniconstanta.ro/,primariadeleni@yahoo.com,241854621
CONSTANTA,DOBROMIR,http://primariadobromir.yolasite.com/,primariadobromir@ymail.com,374011502
CONSTANTA,DUMBRAVENI,www.primaria-dumbraveni.ro,primariadumbravenict@yahoo.com,241838781
CONSTANTA,FANTANELE,www.primariafantanelect.ro,primaria_fantanele@yahoo.com,241769668
CONSTANTA,GARLICIU,primariagarliciu.ro,info@primariagarliciu.ro,241873713
CONSTANTA,GHINDARESTI,www.comunaghindaresti.ro,ghindaresti_pri@yahoo.com,241873099
CONSTANTA,GRADINA,https://www.primariagradina.ro/,primaria_gradina@yahoo.com,241853800
CONSTANTA,HORIA,www.primariahoriaconstanta.ro,primariahoriact@yahoo.com,241257750
CONSTANTA,INDEPENDENTA,https://primariaindependenta-ct.ro/,primariaind@gmail.com,241857860
CONSTANTA,ION CORVIN,https://www.primariaioncorvin.ro/,comuna@primariaioncorvin.ro,241856200
CONSTANTA,ISTRIA,primaria-istria.ro,N/A,241522581
CONSTANTA,LIMANU,https://www.primarialimanu.ro/,secretar@primarialimanu.ro,241858204
CONSTANTA,LIPNITA,http://www.primaria-lipnita.ro/,secretariat@primaria-lipnita.ro,241856545
CONSTANTA,LUMINA,https://www.primaria-lumina.ro/,contact@primaria-lumina.ro,241251828
CONSTANTA,MERENI,https://primariamereni.ro/,primaria.mereni@yahoo.com,241859203
CONSTANTA,MIHAI VITEAZU,http://www.primaria-mihaiviteazu.ro/index.html,secretariat@primaria-mihaiviteazu.ro,241767130
CONSTANTA,MIHAIL KOGALNICEANU,mk-primaria.ro,primaria_m_k_cta@yahoo.com,241258156
CONSTANTA,MIRCEA VODA,http://www.primaria-mirceavoda.ro/,primar@primaria-mirceavoda.ro,241853099
CONSTANTA,NICOLAE BALCESCU,https://primaria-nbalcescu.ro/,relatii_public@primaria-nbalcescu.ro,241257016
CONSTANTA,OLTINA,https://comunaoltina.ro/,primaria@comunaoltina.ro,241851852
CONSTANTA,OSTROV,https://ostrov.judetul-constanta.ro/,primariaostrov@yahoo.com,241857010
CONSTANTA,PANTELIMON,https://www.pantelimonct.ro/,pantelimon.primaria@yahoo.com,241874466
CONSTANTA,PECINEAGA,http://www.primaria-pecineaga.ro/,secretariat@primaria-pecineaga.ro,241858510
CONSTANTA,PESTERA,https://www.comunapestera.ro/,primariapestera@yahoo.com,241856800
CONSTANTA,POARTA ALBA,http://primariapoartaalba.ro/,primariapa@yahoo.com,241853228
CONSTANTA,RASOVA,https://primaria-rasova.ro/,contact@primaria-rasova.ro,769052946
CONSTANTA,SACELE,http://www.primariasacelect.ro/,primariasacele@yahoo.com,241876005
CONSTANTA,SALIGNY,http://www.primariasaligny.ro/,primariasaligny@yahoo.com,371111743
CONSTANTA,SARAIU,http://www.primaria-saraiu.ro/,primariasaraiu@yahoo.com,241873355
CONSTANTA,SEIMENI,https://www.primaria-seimeni.ro/,primariaseimeni@yahoo.co.uk,241239174
CONSTANTA,SILISTEA,http://www.primaria-silistea.ro/,primaria_silistea@yahoo.com,241820449
CONSTANTA,TARGUSOR,primariatirgusor.ro,primaria@primariatirgusor.ro,241874577
CONSTANTA,TOPALU,http://www.primariatopalu.ro/,secretariat@comunatopalu.ro,241256002
CONSTANTA,TOPRAISAR,https://www.primaria-topraisar.ro/,primariatopraisar@yahoo.com,241785238
CONSTANTA,TORTOMAN,http://www.primaria-tortoman.ro/,primaria_tortoman@yahoo.com,241827111
CONSTANTA,TUZLA,https://www.primaria-tuzla.ro/,office@primaria-tuzla.ro,241747178
CONSTANTA,VALU LUI TRAIAN,https://www.valu-lui-traian.ro/,primar@valu-lui-traian.ro,241231006
CONSTANTA,VULTURU,https://comunavulturu.ro/,PRIMAR@COMUNAVULTURU.RO,241859801
COVASNA,MUNICIPIUL SFANTU GHEORGHE,https://www.sfantugheorgheinfo.ro/,info@sepsi.ro,267316957
COVASNA,MUNICIPIUL TARGU SECUIESC,https://www.kezdi.ro/ro/,cabinet@kezdi.ro,267361974
COVASNA,ORAS BARAOLT,https://primariabaraolt.ro/index.php/hu/,primaria@primariabaraolt.ro,267377507
COVASNA,ORAS COVASNA,http://www.primariacovasna.ro/home/,primar@primariacovasna.ro,267340001
COVASNA,ORAS INTORSURA BUZAULUI,http://www.intorsura.info/,primaria@intorsura.info,267370337
COVASNA,AITA MARE,primariaaitamare.ro,primariaaitamare@gmail.com,267355533
COVASNA,ARCUS,http://primariaarcus.ro/,arkos@planet.ro,267373675
COVASNA,BARCANI,http://www.primariabarcani.ro/,primaria.barcani@yahoo.com,26737233
COVASNA,BATANI,https://nagybacon.ro/index.php/hu/,bacon@cosys.ro,267355008
COVASNA,BELIN,https://primariabelin.ro/web/,primariabelin@yahoo.com,267355760
COVASNA,BIXAD,http://www.primariabixad.ro/,comunabixad@yahoo.com,267365983
COVASNA,BODOC,https://bodok.ro/index.php/ro/,bodoc@planet.ro,267353447
COVASNA,BOROSNEU MARE,https://nagyborosnyo.ro/index.php/ro/,borosnyotanacs@yahoo.com,267374191
COVASNA,BRADUT,https://www.comunabradut.ro/index.php/hu/,comunabradut@gmail.com,267376415
COVASNA,BRATES,http://baratos.ro/index.php/ro/home,office@baratos.ro,267374715
COVASNA,BRETCU,bretcu-bereck.ro/index.php/ro/,comunabretcu@gmail.com,267368329
COVASNA,CATALINA,http://www.szentkatolna.info/ro/index.php?page=contact#2,primariacatalina@yahoo.com,267346161
COVASNA,CERNAT,http://www.csernaton.ro/,comunacernat@yahoo.com,267367501
COVASNA,CHICHIS,http://www.ro.chichis.ro/,secretariatchichis@yahoo.com,267347223
COVASNA,COMANDAU,https://www.kommando.ro/index.php/ro/,cl_comandau@yahoo.com,267353105
COVASNA,DALNIC,https://dalnic.ro/index.php/hu/,comunadalnic@yahoo.com,267345884
COVASNA,DOBARLAU,https://primariadobarlau.ro/,primariadobarlau@yahoo.com,267375818
COVASNA,ESTELNIC,https://estelnic.ro/index.php/ro/,primaria.estelnic@gmail.com,267366670
COVASNA,GHELINTA,https://www.gelence.info/index.php/ro/,gelence_tanacs@yahoo.com,267345002
COVASNA,GHIDFALAU,https://primariaghidfalau.ro/index.php/ro/,comunaghidfalau@yahoo.com,267353787
COVASNA,HAGHIG,http://www.primariahaghig.ro/,juridic@primariahaghig.ro,267366904
COVASNA,ILIENI,https://ilieni.ro/,ilieni@cosys.ro,267347614
COVASNA,LEMNIA,http://www.lemnia.ro/ro/index.php#1,primarlemnia@gmail.com,267369185
COVASNA,MALNAS,https://primariamalnas.ro/index.php/ro/,malnas2004@yahoo.com,267353573
COVASNA,MERENI,https://kezdialmas.ro/index.php/hu/,office@mereni.ro,267369970
COVASNA,MICFALAU,https://mikoujfalu.ro/index.php/hu/,office@mikoujfalu.ro,367408313
COVASNA,MOACSA,http://www.moacsa.ro/moacsa/,comunamoacsa@yahoo.com,267345721
COVASNA,OJDULA,https://ozsdola.ro/index.php/ro/,ojdula@gmail.com,267346555
COVASNA,OZUN,http://ozun.ro/ozun/2009/08/12/uzon-3/?lang=ro,primaria@ozun.ro,267331002
COVASNA,POIAN,https://kezdiszentkereszt.ro/index.php/ro/,poian@cosys.ro,267368629
COVASNA,RECI,https://reci.ro/reci/,primariareci@gmail.com,267373799
COVASNA,SANZIENI,https://sanzieni.ro/index.php/ro/,primaria.sanzieni@gmail.com,267366019
COVASNA,SITA BUZAULUI,http://sita-buzaului.ro/,primaria@sita-buzaului.ro,267373090
COVASNA,TURIA,https://torja.info/index.php/ro/,pturia@yahoo.com,267367010
COVASNA,VALCELE,https://primariavalcele.ro/index.php/ro/,primariavilcelecv@gmail.com,267330148
COVASNA,VALEA CRISULUI,https://www.primariavaleacrisului.ro/web/,primariavaleacrisului@yahoo.com,267374541
COVASNA,VALEA MARE,https://valeamare.info/index.php/ro/,office@valeamare.info,267344653
COVASNA,VARGHIS,https://www.varghis.ro/web/,primariavarghis@yahoo.com,267376206
COVASNA,ZABALA,https://zabola.ro/index.php/ro/,office@zabola.ro,267375213
COVASNA,ZAGON,https://comunazagon.info/index.php/ro/,office@primariazagon.ro,267343022
DAMBOVITA,MUNICIPIUL TARGOVISTE,http://www.pmtgv.ro/,primar@pmtgv.ro,0245611222; 0245613928; 0245611378
DAMBOVITA,MUNICIPIUL MORENI,https://primariamoreni.ro/,contact@primariamoreni.ro,245667265
DAMBOVITA,ORAS FIENI,http://www.fieni.ro/,primaria.fieni@fieni.ro,245774070
DAMBOVITA,ORAS GAESTI,https://www.primaria-gaesti.ro/,primaria.gaesti@yahoo.com,0245606081; 0245606082; 0245606083
DAMBOVITA,ORAS PUCIOASA,https://www.primpuc.ro/,info@primpuc.ro,245232277
DAMBOVITA,ORAS RACARI,https://primariaracari.ro/,contact@primariaracari.ro,245658611
DAMBOVITA,ORAS TITU,https://primariatitu.ro/,primariatitu@yahoo.com,245651095
DAMBOVITA,ANINOASA,https://www.primariaaninoasa.ro/,contact@primariaaninoasa.ro,245226214
DAMBOVITA,BALENI,https://www.primariabaleni.ro/,primaria_baleni@yahoo.com,245265004
DAMBOVITA,BARBULETU,https://primariabarbuletu.ro/,PrimariaComunaBarbuletu@gmail.com,372729633
DAMBOVITA,BEZDEAD,http://www.bezdead.ro/,primaria_bezdead@yahoo.com,245663011
DAMBOVITA,BILCIURESTI,http://primaria-bilciuresti.ro/,primaria.bilciuresti@gmail.com,245671331
DAMBOVITA,BRANESTI,https://branestidambovita.ro/,primaria.branesti@yahoo.com,245231275
DAMBOVITA,BRANISTEA,http://primaria-branistea.ro/,primaria.branistea@yahoo.com,245715196
DAMBOVITA,BREZOAELE,http://www.primariabrezoaele.ro/,primaria_brezoaele@yahoo.com,245715601
DAMBOVITA,BUCIUMENI,https://buciumeni.ro/,primariabuciumeni@yahoo.com,245777002
DAMBOVITA,BUCSANI,https://www.bucsani.ro/,primaria.bucsani@gmail.com,245235041
DAMBOVITA,BUTIMANU,http://primaria-butimanu.ro/,primariabutimanu@gmail.com,245241040
DAMBOVITA,CANDESTI,https://primariacandesti.ro/,candesti_dambovita@yahoo.com,245240123
DAMBOVITA,CIOCANESTI,https://primariaciocanestidb.ro/,primaria_ciocanesti@yahoo.co.in,245261336
DAMBOVITA,COBIA,http://cobia.ro,cobiadambovita@yahoo.com,245708998
DAMBOVITA,COJASCA,https://www.primariacojasca.ro/,primar@primariacojasca.ro,245671565
DAMBOVITA,COMISANI,https://www.comisani.ro/,primarie@comisani.ro,245263147
DAMBOVITA,CONTESTI,https://primariacontesti.ro/,contact@primariacontesti.ro,245241390
DAMBOVITA,CORBII MARI,https://primaria-corbiimari.ro/,primaria_cm@yahoo.com,371302068
DAMBOVITA,CORNATELU,http://www.primariacornatelu.ro/,cornateluprimaria@yahoo.com,371332739
DAMBOVITA,CORNESTI,https://www.comunacornesti.ro/,cornesti@cjd.ro,245241654
DAMBOVITA,COSTESTII DIN VALE,http://primariacostestiidinvale.ro/,primar@primariacostestiidinvale.ro,245717025
DAMBOVITA,CRANGURILE,http://www.primaria-crangurile.ro/crangurile/index.php,crangurile@cjd.ro,245714015
DAMBOVITA,CREVEDIA,http://www.primariacrevedia.ro/,primarie@primariacrevedia.ro,245241840
DAMBOVITA,DARMANESTI,https://www.primaria-darmanesti.ro/,primaria.darmanesti@yahoo.com,245661306
DAMBOVITA,DOBRA,https://comunadobra.ro/,primaria_dobra2009@yahoo.com,245242001
DAMBOVITA,DOICESTI,http://www.primariadoicesti.ro/,dambovita@primariadoicesti.ro,245227023
DAMBOVITA,DRAGODANA,http://primariadragodana.ro/index.php,pr_dragodana@yahoo.com,245719189
DAMBOVITA,DRAGOMIRESTI,http://primaria-dragomiresti.ro/,p_dragomiresti@yahoo.com,245236020
DAMBOVITA,FINTA,https://primariacomuneifinta.ro/,contact@primariacomuneifinta.ro,245242406
DAMBOVITA,GLODENI,http://www.primaria-glodeni.ro/p/acasa_48.html,primariaglodeni@clicknet.ro,0245228303
DAMBOVITA,GURA FOII,https://www.primariagurafoii.ro,primariagurafoii_db@yahoo.com,245711586
DAMBOVITA,GURA OCNITEI,http://primariaguraocnitei.ro,primariaguraocnitei@gmail.com,245673260
DAMBOVITA,GURA SUTII,http://www.primariagurasutii.ro,primariagurasutii@yahoo.com,245682259
DAMBOVITA,HULUBESTI,https://primariahulubesti.ro,secretariat@primariahulubesti.ro,245708600
DAMBOVITA,I. L. CARAGIALE,https://www.primariacaragiale.ro,primariacaragiale@gmail.com,245660332
DAMBOVITA,IEDERA,https://sites.google.com/site/comunaiedera,primaria.iedera@yahoo.com,245662018
DAMBOVITA,LUCIENI,http://primarialucieni.ro,primaria_lucieni@yahoo.com,245242530
DAMBOVITA,LUDESTI,https://primarialudesti.ro/,secretariat@primarialudesti.ro,345527186
DAMBOVITA,LUNGULETU,https://primarialunguletu.ro/,lunguletu_primaria@yahoo.com,245717502
DAMBOVITA,MALU CU FLORI,http://primariamalucuflori.ro/,primaria.malu@yahoo.com,245670114
DAMBOVITA,MANESTI,http://www.primariamanesti.ro/,p_manesti@yahoo.com,245732011
DAMBOVITA,MATASARU,http://www.primariamatasarudb.ro/,primariamata_db@yahoo.com,371180506
DAMBOVITA,MOGOSANI,http://mogosani.ro/,prmogosani@yahoo.com,733687195
DAMBOVITA,MOROENI,https://primariamoroeni.ro/,registratura@primariamoroeni.ro,245772213
