judet,localitate,url,rss_url,tier,cms,site_viu,feed_viu,feed_items,newest_real_date,candidat_loader,activ_august,respins_motiv
CLUJ,POIENI,https://www.primariapoieni.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
CONSTANTA,DOBROMIR,http://primariadobromir.yolasite.com,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
CONSTANTA,DUMBRAVENI,https://www.primaria-dumbraveni.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
CONSTANTA,FANTANELE,https://www.primariafantanelect.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
CONSTANTA,CRUCEA,http://www.crucea.judetul-constanta.ro,https://primaria-crucea.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
CONSTANTA,ION CORVIN,https://www.primariaioncorvin.ro,https://www.primariaioncorvin.ro/feed/,comuna,wordpress,yes,yes,4,2026-06-08,yes,no,
CONSTANTA,MUNICIPIUL CONSTANTA,http://www.primaria-constanta.ro,https://primaria-constanta.ro/feed/,municipiu,wordpress,yes,yes,6,2022-03-17,no,no,
CLUJ,SUATU,http://www.comunasuatu.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
CONSTANTA,INDEPENDENTA,https://primariaindependenta-ct.ro,https://primariaindependenta-ct.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
CLUJ,RECEA-CRISTUR,https://recea-cristur.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
CLUJ,JUCU,http://www.primariajucu.ro,https://primariajucu.ro/feed/,comuna,wordpress,yes,yes,8,2024-03-09,no,no,
CONSTANTA,COMANA,http://www.primaria-comana.ro,https://primaria-comana.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-20,yes,yes,
CONSTANTA,POARTA ALBA,http://primariapoartaalba.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
CONSTANTA,BARAGANU,https://www.primariabaraganu.ro,https://primariabaraganu.ro/feed/,comuna,wordpress,yes,yes,12,2026-08-17,yes,yes,
CONSTANTA,NICOLAE BALCESCU,https://primaria-nbalcescu.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
CONSTANTA,AMZACEA,https://www.primaria-amzacea.ro,https://primaria-amzacea.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-11,yes,yes,
CONSTANTA,LIPNITA,http://www.primaria-lipnita.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
CONSTANTA,SACELE,http://www.primariasacelect.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
CONSTANTA,OSTROV,https://ostrov.judetul-constanta.ro,https://ostrov.judetul-constanta.ro/?format=feed&type=rss,comuna,other,yes,yes,1,2015-12-01,no,no,
CONSTANTA,TARGUSOR,https://primariatirgusor.ro,https://primariatirgusor.ro/feed/,comuna,wordpress,yes,yes,1,,no,no,
CONSTANTA,ALIMAN,https://www.primaria-aliman.ro,https://primaria-aliman.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-09,yes,no,
CONSTANTA,SARAIU,http://www.primaria-saraiu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
CONSTANTA,SEIMENI,https://www.primaria-seimeni.ro,https://www.primaria-seimeni.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-12,yes,yes,
CONSTANTA,OLTINA,https://comunaoltina.ro,https://comunaoltina.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-27,yes,yes,
CONSTANTA,MERENI,https://primariamereni.ro,https://primariamereni.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
CONSTANTA,VULTURU,https://comunavulturu.ro,https://comunavulturu.ro/feed/,comuna,wordpress,yes,yes,10,2025-10-02,no,no,
CONSTANTA,MIHAIL KOGALNICEANU,https://mk-primaria.ro,https://mk-primaria.ro/feed/,comuna,wordpress,yes,yes,1,2022-01-07,no,no,
COVASNA,MUNICIPIUL TARGU SECUIESC,https://www.kezdi.ro/ro,https://www.kezdi.ro/feed,municipiu,wordpress,yes,yes,10,2026-07-14,yes,no,
CONSTANTA,SALIGNY,http://www.primariasaligny.ro,https://www.primariasaligny.ro/feed/,comuna,wordpress,yes,yes,12,2026-08-31,yes,yes,
CLUJ,VIISOARA,https://www.comunaviisoara.ro,https://comunaviisoara.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
COVASNA,BATANI,https://nagybacon.ro/index.php/hu,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,BIXAD,http://www.primariabixad.ro,,comuna,unknown,no,no,,,no,no,site mort
COVASNA,ORAS COVASNA,http://www.primariacovasna.ro/home,,oras,e-adm,yes,no,,,no,no,feed nu raspunde
CONSTANTA,MIRCEA VODA,http://www.primaria-mirceavoda.ro,https://primaria-mirceavoda.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-21,yes,yes,
CONSTANTA,SILISTEA,http://www.primaria-silistea.ro,https://primaria-silistea.ro/feed/,comuna,wordpress,yes,yes,12,2026-08-20,yes,yes,
COVASNA,MUNICIPIUL SFANTU GHEORGHE,https://www.sfantugheorgheinfo.ro,https://www.sfantugheorgheinfo.ro/rss,municipiu,other,yes,yes,639,,no,no,
CONSTANTA,DELENI,http://www.primariadeleniconstanta.ro,https://www.primariadeleniconstanta.ro/feed/,comuna,wordpress,yes,yes,1,2026-03-27,yes,no,
CONSTANTA,CHIRNOGENI,https://www.primaria-chirnogeni.ro,https://primaria-chirnogeni.ro/feed/,comuna,wordpress,yes,yes,12,2026-08-12,yes,yes,
CONSTANTA,LUMINA,https://www.primaria-lumina.ro,https://www.primaria-lumina.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-04,yes,yes,
CONSTANTA,MIHAI VITEAZU,http://www.primaria-mihaiviteazu.ro/index.html,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,CHICHIS,http://www.ro.chichis.ro,,comuna,unknown,no,no,,,no,no,site mort
COVASNA,ARCUS,http://primariaarcus.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
COVASNA,DOBARLAU,https://primariadobarlau.ro,,comuna,unknown,no,no,,,no,no,site mort
CONSTANTA,GRADINA,https://www.primariagradina.ro,https://www.primariagradina.ro/feed/,comuna,wordpress,yes,yes,12,2026-08-20,yes,yes,
COVASNA,AITA MARE,https://primariaaitamare.ro,https://primariaaitamare.ro/feed/,comuna,wordpress,yes,yes,10,2025-03-18,no,no,
CONSTANTA,TOPALU,http://www.primariatopalu.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,ORAS BARAOLT,https://primariabaraolt.ro/index.php/hu,,oras,unknown,yes,no,,,no,no,feed nu raspunde
CONSTANTA,CIOCARLIA,http://www.primariaciocirlia.ro,https://primariaciocirlia.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
COVASNA,ILIENI,https://ilieni.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
CONSTANTA,VALU LUI TRAIAN,https://www.valu-lui-traian.ro,https://valu-lui-traian.ro/feed/,comuna,wordpress,yes,yes,5,2026-06-07,yes,no,
COVASNA,GHIDFALAU,https://primariaghidfalau.ro/index.php/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,BELIN,https://primariabelin.ro/web,https://primariabelin.ro/web/feed/,comuna,wordpress,yes,yes,10,2025-10-15,no,no,
COVASNA,GHELINTA,https://www.gelence.info/index.php/ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
COVASNA,ESTELNIC,https://estelnic.ro/index.php/ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
CONSTANTA,GHINDARESTI,https://www.comunaghindaresti.ro,https://www.comunaghindaresti.ro/feed/,comuna,wordpress,yes,yes,12,2026-08-27,yes,yes,
CONSTANTA,TUZLA,https://www.primaria-tuzla.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
COVASNA,BODOC,https://bodok.ro/index.php/ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
CONSTANTA,PANTELIMON,https://www.pantelimonct.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,POIAN,https://kezdiszentkereszt.ro/index.php/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,LEMNIA,http://www.lemnia.ro/ro/index.php#1,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,CATALINA,http://www.szentkatolna.info/ro/index.php?page=contact#2,,comuna,unknown,no,no,,,no,no,site mort
COVASNA,MALNAS,https://primariamalnas.ro/index.php/ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
CONSTANTA,RASOVA,https://primaria-rasova.ro,https://primaria-rasova.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
COVASNA,VALEA MARE,https://valeamare.info/index.php/ro,,comuna,unknown,no,no,,,no,no,site mort
COVASNA,BARCANI,http://www.primariabarcani.ro,https://primariabarcani.ro/feed/,comuna,wordpress,yes,yes,1,2021-10-13,no,no,
COVASNA,SITA BUZAULUI,http://sita-buzaului.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
COVASNA,SANZIENI,https://sanzieni.ro/index.php/ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
COVASNA,TURIA,https://torja.info/index.php/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
CONSTANTA,TORTOMAN,http://www.primaria-tortoman.ro,https://primaria-tortoman.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-21,yes,yes,
COVASNA,VALCELE,https://primariavalcele.ro/index.php/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,RECI,https://reci.ro/reci,https://reci.ro/reci/feed/,comuna,wordpress,yes,yes,10,2024-10-18,no,no,
COVASNA,BRETCU,https://bretcu-bereck.ro/index.php/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,DALNIC,https://dalnic.ro/index.php/hu,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
CONSTANTA,ORAS BANEASA,https://primaria-baneasa.ro,,oras,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,BOROSNEU MARE,https://nagyborosnyo.ro/index.php/ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
COVASNA,VALEA CRISULUI,https://www.primariavaleacrisului.ro/web,https://www.primariavaleacrisului.ro/web/feed/,comuna,wordpress,yes,yes,10,2026-01-16,yes,no,
COVASNA,CERNAT,http://www.csernaton.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
CONSTANTA,PESTERA,https://www.comunapestera.ro,https://www.pensiuneacolumna.ro/feed/,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
COVASNA,BRADUT,https://www.comunabradut.ro/index.php/hu,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
COVASNA,HAGHIG,http://www.primariahaghig.ro,https://primariahaghig.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
DAMBOVITA,BRANISTEA,http://primaria-branistea.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,ORAS TITU,https://primariatitu.ro,,oras,e-adm,yes,no,,,no,no,feed nu raspunde
CONSTANTA,PECINEAGA,http://www.primaria-pecineaga.ro,https://primaria-pecineaga.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
DAMBOVITA,BUCIUMENI,https://buciumeni.ro,https://buciumeni.ro/feed/,comuna,wordpress,yes,yes,6,2022-06-07,no,no,
DAMBOVITA,BUTIMANU,http://primaria-butimanu.ro,https://primaria-butimanu.ro/feed,comuna,other,yes,yes,10,,no,no,
DAMBOVITA,BREZOAELE,http://www.primariabrezoaele.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
COVASNA,ZAGON,https://comunazagon.info/index.php/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,ZABALA,https://zabola.ro/index.php/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,BUCSANI,https://www.bucsani.ro,https://www.bucsani.ro/feed/,comuna,wordpress,yes,yes,2,2025-08-21,no,no,
CONSTANTA,CASTELU,http://www.primariacastelu.ro,,comuna,unknown,no,no,,,no,no,site mort
COVASNA,VARGHIS,https://www.varghis.ro/web,https://www.varghis.ro/web/feed/,comuna,wordpress,yes,yes,10,2026-02-13,yes,no,
COVASNA,BRATES,http://baratos.ro/index.php/ro/home,https://web.baratos.ro/feed/,comuna,wordpress,yes,yes,10,2022-11-03,no,no,
DAMBOVITA,CANDESTI,https://primariacandesti.ro,https://primariacandesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-28,yes,yes,
DAMBOVITA,ORAS GAESTI,https://www.primaria-gaesti.ro,,oras,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,BRANESTI,https://branestidambovita.ro,https://branestidambovita.ro/feed/,comuna,wordpress,yes,yes,10,2024-04-26,no,no,
DAMBOVITA,CONTESTI,https://primariacontesti.ro,https://primariacontesti.ro/?feed=rss2,comuna,wordpress,yes,yes,10,2026-09-04,yes,yes,
DAMBOVITA,ORAS FIENI,http://www.fieni.ro,https://www.fieni.ro/feed/,oras,wordpress,yes,yes,12,2026-06-10,yes,no,
DAMBOVITA,MUNICIPIUL MORENI,https://primariamoreni.ro,https://primariamoreni.ro/feed/,municipiu,wordpress,yes,yes,25,2025-02-18,no,no,
DAMBOVITA,ORAS PUCIOASA,https://www.primpuc.ro,,oras,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,MUNICIPIUL TARGOVISTE,http://www.pmtgv.ro,,municipiu,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,DRAGOMIRESTI,http://primaria-dragomiresti.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,DOICESTI,http://www.primariadoicesti.ro,https://primariadoicesti.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
DAMBOVITA,GLODENI,http://www.primaria-glodeni.ro/p/acasa_48.html,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,DOBRA,https://comunadobra.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
COVASNA,ORAS INTORSURA BUZAULUI,http://www.intorsura.info,http://www.intorsura.info/feed/,oras,wordpress,yes,yes,7,2024-10-23,no,no,
DAMBOVITA,CORNATELU,http://www.primariacornatelu.ro,https://primariacornatelu.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-04,yes,yes,
COVASNA,MOACSA,http://www.moacsa.ro/moacsa,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,OZUN,http://ozun.ro/ozun/2009/08/12/uzon-3/?lang=ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,OJDULA,https://ozsdola.ro/index.php/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,CRANGURILE,http://www.primaria-crangurile.ro/crangurile/index.php,,comuna,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,GURA OCNITEI,http://primariaguraocnitei.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,ORAS RACARI,https://primariaracari.ro,https://primariaracari.ro/feed/,oras,wordpress,yes,yes,3,2026-01-27,yes,no,
DAMBOVITA,MALU CU FLORI,http://primariamalucuflori.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,MANESTI,http://www.primariamanesti.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,LUNGULETU,https://primarialunguletu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,CORBII MARI,https://primaria-corbiimari.ro,https://primaria-corbiimari.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
DAMBOVITA,COBIA,http://cobia.ro,https://cobia.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-10,yes,no,
DAMBOVITA,BALENI,https://www.primariabaleni.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,BEZDEAD,http://www.bezdead.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,BILCIURESTI,http://primaria-bilciuresti.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,GURA SUTII,http://www.primariagurasutii.ro,https://primariagurasutii.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
DAMBOVITA,CORNESTI,https://www.comunacornesti.ro,https://comunacornesti.ro/feed/,comuna,wordpress,yes,yes,10,2025-10-17,no,no,
DAMBOVITA,CREVEDIA,http://www.primariacrevedia.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,MATASARU,http://www.primariamatasarudb.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,COSTESTII DIN VALE,http://primariacostestiidinvale.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,COMISANI,https://www.comisani.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,FINTA,https://primariacomuneifinta.ro,https://primariacomuneifinta.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
CONSTANTA,LIMANU,https://www.primarialimanu.ro,https://primarialimanu.ro/feed/,comuna,wordpress,yes,yes,10,2026-01-12,yes,no,
DAMBOVITA,COJASCA,https://www.primariacojasca.ro,https://www.primariacojasca.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
COVASNA,MERENI,https://kezdialmas.ro/index.php/hu,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
COVASNA,MICFALAU,https://mikoujfalu.ro/index.php/hu,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,BARBULETU,https://primariabarbuletu.ro,https://www.primariabarbuletu.ro/feed/,comuna,wordpress,yes,yes,12,2026-06-17,yes,no,
CONSTANTA,TOPRAISAR,https://www.primaria-topraisar.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,I. L. CARAGIALE,https://www.primariacaragiale.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,IEDERA,https://sites.google.com/site/comunaiedera,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,LUCIENI,http://primarialucieni.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,RASCAETI,https://primaria-rascaeti.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,LUDESTI,https://primarialudesti.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,HULUBESTI,https://primariahulubesti.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,SLOBOZIA MOARA,https://www.primariasloboziamoara.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,PERSINARI,http://www.primariapersinari.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,ODOBESTI,http://www.primarieodobesti.ro,https://www.primarieodobesti.ro/feed/,comuna,wordpress,yes,yes,12,2026-09-04,yes,yes,
DAMBOVITA,POTLOGI,https://primariapotlogi.ro,https://primariapotlogi.ro/feed/,comuna,wordpress,yes,yes,1,2022-12-02,no,no,
DAMBOVITA,GURA FOII,https://www.primariagurafoii.ro,https://primariagurafoii.ro/feed/,comuna,wordpress,yes,yes,10,2024-01-12,no,no,
DAMBOVITA,MOGOSANI,http://mogosani.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,PIETRARI,http://www.pietraridambovita.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,ULIESTI,http://primariauliesti.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,PETRESTI,https://www.primariapetresti.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,RACIU,https://www.raciu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,PUCHENI,http://www.primariapucheni.ro,https://primariapucheni.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
DAMBOVITA,PIETROSITA,https://www.primariapietrositadb.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,VLADENI,http://primaria-vladeni.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,CIOCANESTI,https://primariaciocanestidb.ro,https://www.primariaciocanestidb.ro/feed/,comuna,wordpress,yes,yes,12,2026-07-31,yes,no,
DAMBOVITA,PRODULESTI,https://www.primariaprodulesti.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,MORTENI,http://primaria-morteni.ro/morteni,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,RUNCU,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,DARMANESTI,https://www.primaria-darmanesti.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,OCNITA,https://primariaocnita.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,TATARANI,https://primariatatarani.ro,https://primariatatarani.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
DAMBOVITA,TARTASESTI,https://www.primariatartasesti.ro,https://primariatartasesti.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
DAMBOVITA,RAU ALB,http://primariaraualb.ro,https://primariaraualb.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
DOLJ,MUNICIPIUL BAILESTI,http://www.primariabailesti.ro,,municipiu,wordpress,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,NICULESTI,https://www.niculesti.ro,https://niculesti.ro/feed/,comuna,wordpress,yes,yes,12,2026-08-18,yes,yes,
DAMBOVITA,VALENI-DIMBOVITA,http://primaria-valeni-dambovita.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,VULCANA-PANDELE,http://vulcanapandele.ro,https://www.vulcanapandele.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
DOLJ,ORAS DABULENI,http://www.primariadabuleni.ro,,oras,e-adm,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,NUCET,https://www.comunanucet.ro,https://www.comunanucet.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
DAMBOVITA,MOROENI,https://primariamoroeni.ro,https://primariamoroeni.ro/feed/,comuna,wordpress,yes,yes,10,2021-01-27,no,no,
DOLJ,ORAS SEGARCEA,https://primariasegarcea.ro,https://primariasegarcea.ro/feed/,oras,wordpress,yes,yes,0,,no,no,
DAMBOVITA,ULMI,https://www.ulmi.ro,https://www.ulmi.ro/feed/,comuna,wordpress,yes,yes,10,2017-03-30,no,no,
DOLJ,ORAS FILIASI,http://www.primaria-filiasi.ro,,oras,other,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,VALEA LUNGA,https://www.primariavalealunga.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DOLJ,MUNICIPIUL CRAIOVA,https://www.primariacraiova.ro/ro,,municipiu,e-adm,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,DRAGODANA,http://primariadragodana.ro/index.php,,comuna,other,yes,no,,,no,no,feed nu raspunde
DOLJ,ORAS BECHET,https://primariabechet.ro,https://primariabechet.ro/feed/,oras,wordpress,yes,yes,10,2026-08-03,yes,yes,
DOLJ,BRADESTI,http://www.primariabradesti.ro,https://www.primariabradesti.ro/feed/,comuna,wordpress,yes,yes,1,2012-11-29,no,no,
DOLJ,ALMAJ,http://primariaalmaj.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DOLJ,BULZESTI,https://primariabulzesti.ro,,comuna,unknown,no,no,,,no,no,site mort
DOLJ,BRALOSTITA,https://www.primaria-bralostita.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
DOLJ,BUCOVAT,http://primaria-bucovat.ro/wp,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DOLJ,CARAULA,https://primariacaraula.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,VOINESTI,https://primarievoinesti.ro,https://primarievoinesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-03-26,yes,no,
DAMBOVITA,ANINOASA,https://www.primariaaninoasa.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
COVASNA,COMANDAU,https://www.kommando.ro/index.php/ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
DOLJ,APELE VII,http://primaria-apelevii.ro/wp,https://primaria-apelevii.ro/wp/feed/,comuna,wordpress,yes,yes,1,2026-01-13,yes,no,
DOLJ,AMARASTII DE SUS,http://www.comunaamarastiidesus.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DOLJ,BRATOVOESTI,http://www.bratovoesti.ro,https://bratovoesti.ro/index.php/feed/,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
DOLJ,BOTOSESTI-PAIA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,RAZVAD,http://comunarazvad.ro,https://comunarazvad.ro/feed/,comuna,wordpress,yes,yes,10,2024-06-28,no,no,
DAMBOVITA,POIANA,http://primariapoianadb.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
DOLJ,CALARASI,http://www.primariacalarasi-dj.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
DOLJ,CALOPAR,https://www.uatcalopar.ro/index.php/contact,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
DOLJ,BREASTA,http://www.primariabreasta.ro,https://primariabreasta.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-13,yes,yes,
DOLJ,CIOROIASI,http://www.comunacioroiasi.ro,https://www.comunacioroiasi.ro/feed/,comuna,wordpress,yes,yes,10,2023-09-11,no,no,
DOLJ,BRABOVA,https://www.primariabrabova.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DOLJ,CERAT,https://primariacerat.ro,,comuna,unknown,no,no,,,no,no,site mort
DAMBOVITA,VULCANA-BAI,http://www.vulcanabai.ro/SiteNou,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DAMBOVITA,SOTANGA,http://www.sotanga.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
DOLJ,CETATE,http://www.primaria-cetate.ro/index.html,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
DOLJ,DOBROTESTI,http://www.primariadobrotesti.ro,,comuna,unknown,no,no,,,no,no,site mort
DOLJ,CARCEA,https://www.primariacarcea.ro,https://www.primariacarcea.ro/feed/,comuna,wordpress,yes,yes,12,2026-09-02,yes,yes,
DOLJ,COTOFENII DIN DOS,https://cotofeniidindos.ro,https://cotofeniidindos.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
